kinase	kinase_group	foreground_set_hits	foreground_set_size	background_set_hits	background_set_size	enrichment_value	enrichment_value_log2	p_value	adjusted_p_value	p_value_log10_abs	adjusted_p_value_log10_abs
TAO3	STE	5	191	206	7757	0.985741879733645	-0.020718174024220985	0.5765259687813421	0.9999577376909771	0.2391811257596864	0.000018354675459365165
CAMK1D	CAMK	4	191	164	7757	0.9905503767079556	-0.013697746346448408	0.5783377247946299	0.9999577376909771	0.23781847787490074	0.000018354675459365165
HASPIN	Other	9	191	381	7757	0.9593519396462877	-0.05986792777937443	0.5987041339466577	0.9999577376909771	0.22278774311701166	0.000018354675459365165
CAMK2D	CAMK	11	191	466	7757	0.9586657079298024	-0.060900267745347895	0.601233881720665	0.9999577376909771	0.22095655331849187	0.000018354675459365165
MEKK2	STE	13	191	550	7757	0.9599333650642551	-0.058993831999294685	0.6016050401627638	0.9999577376909771	0.22068853394283205	0.000018354675459365165
GSK3A	CMGC	10	191	427	7757	0.9511139448483882	-0.07230990646149298	0.6102132812425101	0.9999577376909771	0.21451834420661606	0.000018354675459365165
PHKG1	CAMK	4	191	171	7757	0.9500015308778054	-0.07399825661426265	0.6107819745209098	0.9999577376909771	0.21411378838316278	0.000018354675459365165
MTOR	PIKK	9	191	388	7757	0.9420440438279268	-0.08613358247318012	0.6202603205675723	0.9999577376909771	0.20742600073046996	0.000018354675459365165
PRPK	Other	12	191	518	7757	0.9408316319311084	-0.08799152869376248	0.628144385777473	0.9999577376909771	0.20194051750635522	0.000018354675459365165
MAPKAPK5	CAMK	7	191	306	7757	0.9290456147555007	-0.10617866236341261	0.6314904771779348	0.9999577376909771	0.19963319418269315	0.000018354675459365165
PKN1	AGC	3	191	132	7757	0.9230128510233221	-0.11557736036566231	0.6345231589504109	0.9999577376909771	0.19755252231502576	0.000018354675459365165
BCKDK	PDHK	11	191	482	7757	0.9268427798657427	-0.10960345932102912	0.6453658308018417	0.9999577376909771	0.19019403224950812	0.000018354675459365165
TSSK2	CAMK	13	191	570	7757	0.9262514926058601	-0.1105241326393768	0.6525203562168999	0.9999577376909771	0.18540593539998987	0.000018354675459365165
NEK2	Other	8	191	356	7757	0.9126419201129479	-0.13187917269476251	0.6533855288071209	0.9999577376909771	0.18483048851502115	0.000018354675459365165
NEK8	Other	8	191	356	7757	0.9126419201129479	-0.13187917269476251	0.6533855288071209	0.9999577376909771	0.18483048851502115	0.000018354675459365165
NEK1	Other	13	191	573	7757	0.9214020083513793	-0.11809735234417748	0.6598601324656712	0.9999577376909771	0.18054811011825792	0.000018354675459365165
PERK	Other	13	191	573	7757	0.9214020083513793	-0.11809735234417748	0.6598601324656712	0.9999577376909771	0.18054811011825792	0.000018354675459365165
P38B	CMGC	11	191	491	7757	0.9098538083407087	-0.13629333740576058	0.6690247427554288	0.9999577376909771	0.1745578202838322	0.000018354675459365165
CAMK1A	CAMK	3	191	140	7757	0.8702692595362752	-0.2004662579521752	0.6730203702892226	0.9999577376909771	0.17197179079783398	0.000018354675459365165
CAMKK2	Other	14	191	626	7757	0.9082682367897228	-0.13880966660337912	0.6838849369282899	0.9999577376909771	0.16501696181890427	0.000018354675459365165
CDK4	CMGC	7	191	326	7757	0.8720489512735682	-0.1975189739018384	0.695117823986127	0.9999577376909771	0.1579415753091286	0.000018354675459365165
IRE2	Other	10	191	459	7757	0.8848053473861912	-0.17656799025481051	0.6981031000149772	0.9999577376909771	0.15608043344983286	0.000018354675459365165
TTK	Other	16	191	722	7757	0.9000014503052893	-0.15200076861553574	0.7058164292662729	0.9999577376909771	0.15130823679973737	0.000018354675459365165
MEK1	STE	15	191	680	7757	0.8958654142285186	-0.1586460822575481	0.7079266900092269	0.9999577376909771	0.15001171374090494	0.000018354675459365165
CK1A	CK1	12	191	559	7757	0.8718260918431379	-0.19788771385039897	0.727847607767204	0.9999577376909771	0.13795954106307476	0.000018354675459365165
